fpr,tpr
0.23243031016882607,0.9197748064743139
0.23243031016882607,0.9204785362420831
0.2369454259913624,0.9204785362420831
0.2369454259913624,0.9211822660098522
0.237534354142128,0.9211822660098522
0.237534354142128,0.9218859957776214
0.24185316058107578,0.9218859957776214
0.24185316058107578,0.9225897255453905
0.2442088731841382,0.9225897255453905
0.2442088731841382,0.9232934553131598
0.2475461327051433,0.9232934553131598
0.2475461327051433,0.9239971850809289
0.25107970160973697,0.9239971850809289
0.25107970160973697,0.9247009148486981
0.2516686297605025,0.9247009148486981
0.2516686297605025,0.9254046446164673
0.25225755791126814,0.9254046446164673
0.25225755791126814,0.9261083743842364
0.25382803297997647,0.9261083743842364
0.25382803297997647,0.9275158339197748
0.25618374558303886,0.9275158339197748
0.25618374558303886,0.928219563687544
0.2563800549666274,0.928219563687544
0.2563800549666274,0.9289232934553132
0.2606988614055752,0.9289232934553132
0.26109148017275224,0.9289232934553132
0.2634471927758147,0.9289232934553132
0.2634471927758147,0.9296270232230823
0.2683549273655281,0.9296270232230823
0.2683549273655281,0.9303307529908516
0.2689438555162937,0.9303307529908516
0.2689438555162937,0.9310344827586207
0.2707106399685905,0.9310344827586207
0.2707106399685905,0.9317382125263899
0.2736552807224185,0.9317382125263899
0.2736552807224185,0.932441942294159
0.2758146839418924,0.932441942294159
0.2758146839418924,0.9331456720619282
0.2797408716136631,0.9331456720619282
0.2797408716136631,0.9338494018296974
0.2817039654495485,0.9338494018296974
0.2817039654495485,0.9345531315974666
0.2846486062033765,0.9345531315974666
0.2846486062033765,0.9352568613652358
0.2872006281900275,0.9352568613652358
0.2872006281900275,0.9359605911330049
0.287396937573616,0.9359605911330049
0.287396937573616,0.9366643209007741
0.2883784844915587,0.9366643209007741
0.2883784844915587,0.9373680506685432
0.28916372202591284,0.9373680506685432
0.28916372202591284,0.9380717804363125
0.289948959560267,0.9380717804363125
0.289948959560267,0.9387755102040817
0.29328621908127206,0.9387755102040817
0.29328621908127206,0.9394792399718508
0.29367883784844917,0.9394792399718508
0.29367883784844917,0.94018296973962
